WEB_ACTVY_DT,ENGN_ID,LANG_ID,DVIC_ID,CMPGN_NM,AD_GRP_NM,KEYWD_TXT,KEYWD_ID,MTCH_TYPE_ID,AD_ID,AD_TYPE,HEADLINE,DISPLAY_URL,DESCRIPTION_1,DESCRIPTION_2,DEVICE_PREF,LANDING_PAGE,EXTRNL_ID,ADCOPY_ID,IMPRESSIONS,CONDITIONAL_IMPRESSIONS,TOTAL_QUALITY_SCORE,IMPRESSION_TOTAL_RANK,VISITS,CR_PRED,BE_BID
14JUL2014,Y,F,T,YB_CMPGN6_LANG3,AD6_LANG2_BMM - KW55 KW92,+KW55+KW92,19132118161,B,5181595577,Text ad,HL35,DSPLY_URL16,DESC_1_93,,All,LAND_PG_2,EXT_ID17,C0004,1,1,3,1,1,0.5540,85.2197
14JUL2014,Y,F,T,YB_CMPGN6_LANG3,AD6_LANG2_BMM - KW70 KW362 KW340 KW92,+KW70+KW362+KW340+KW92,19132117752,B,5181593103,Text ad,HL40,DSPLY_URL16,DESC_1_106,,All,LAND_PG_2,EXT_ID22,C0005,2,2,16,2,1,0.5540,90.8085
15JUL2014,G,E,D,GS_CMPGN10_LANG2,AD10_LANG2_Exact - KW294,+KW294,920733362,E,41204832366,Text ad,HL21,DSPLY_URL30,DESC_1_58,DESC_2_16,All,LAND_PG_18,EXT_ID118,C0047,309,309,1545,618,2,0.1917,31.6016
15JUL2014,G,E,D,GS_CMPGN10_LANG2,AD10_LANG2_BMM - KW294 KW476 KW153,+KW294+KW476+KW153,56058095063,B,41204854086,Text ad,HL21,DSPLY_URL30,DESC_1_58,DESC_2_16,All,LAND_PG_18,EXT_ID118,C0047,84,84,420,92.4,3,0.0000,0.0000
15JUL2014,G,E,D,GS_CMPGN10_LANG2,AD10_LANG2_Exact - KW435 KW153,+KW435+KW153,261421525,E,41204827686,Text ad,HL21,DSPLY_URL30,DESC_1_58,DESC_2_16,All,LAND_PG_18,EXT_ID118,C0047,189,189,189,189,3,0.5540,91.3287
15JUL2014,G,E,D,GS_CMPGN10_LANG2,AD10_LANG2_BMM - KW294 KW178 KW121,+KW294+KW178+KW121,40425794685,B,41204819646,Text ad,HL21,DSPLY_URL30,DESC_1_58,DESC_2_16,All,LAND_PG_18,EXT_ID118,C0047,7,7,63,7,1,0.1917,31.6016
15JUL2014,G,E,D,GS_CMPGN10_LANG2,AD10_LANG2_BMM - KW179 KW417 KW121,+KW179+KW417+KW121,68924677574,B,41204801406,Text ad,HL21,DSPLY_URL30,DESC_1_58,DESC_2_16,All,LAND_PG_18,EXT_ID118,C0047,2,2,6,4,1,0.5540,91.3287
15JUL2014,G,E,D,GS_CMPGN11_LANG2,AD11_LANG2_BMM - KW530 KW178 KW121,+KW530+KW178+KW121,18225504287,B,41205264966,Text ad,HL26,DSPLY_URL36,DESC_1_101,DESC_2_11,All,LAND_PG_26,EXT_ID124,C0049,46,46,276,294.4,1,0.0000,0.0000
15JUL2014,G,E,D,GS_CMPGN11_LANG2,AD11_LANG2_BMM - KW530 KW178,+KW530+KW178,27229373503,B,41205279366,Text ad,HL26,DSPLY_URL36,DESC_1_101,DESC_2_11,All,LAND_PG_26,EXT_ID124,C0049,61,61,366,378.2,1,0.5540,90.8085
15JUL2014,G,E,D,GS_CMPGN1_LANG2,AD2_LANG2_Exact - KW324,+KW409+KW325,10253340,E,41179434006,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,37,37,111,192.4,1,0.5540,91.3287
15JUL2014,G,E,D,GS_CMPGN1_LANG2,AD2_LANG2_BMM - KW323 KW178 KW121 KW44,+KW323+KW178+KW121+KW44,68926005134,B,41179297206,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID24,C0006,2,2,12,3,2,0.5540,91.3287
15JUL2014,G,E,D,GS_CMPGN1_LANG2,AD2_LANG2_BMM - KW306 KW587 KW121,+KW306+KW587+KW121,24719797859,B,41179368726,Text ad,HL15,DSPLY_URL9,DESC_1_5,DESC_2_24,All,LAND_PG_22,EXT_ID94,C0036,3,3,9,6.9,1,0.1917,31.6016
15JUL2014,G,E,D,GS_CMPGN1_LANG2,AD2_LANG2_BMM - KW560 KW64 KW178 KW121,+KW560+KW64+KW178+KW121,30198306591,B,41179155246,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID24,C0006,16,16,80,22.4,2,0.5540,90.8085
15JUL2014,G,E,D,GS_CMPGN1_LANG2,AD2_LANG2_Exact - KW306 KW178 KW121 KW97,+KW331+KW306+KW178+KW122+KW97,807679715,E,41179399206,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,5,5,35,5,1,0.5540,91.3287
15JUL2014,G,E,D,GS_CMPGN1_LANG2,AD2_LANG2_BMM - KW306 KW178 KW121 KW97,+KW306+KW178+KW121+KW97,68925997214,B,41179346766,Text ad,HL15,DSPLY_URL9,DESC_1_5,DESC_2_24,All,LAND_PG_22,EXT_ID94,C0036,16,16,96,43.2,1,0.1128,18.5892
15JUL2014,G,E,D,GS_CMPGN1_LANG2,AD2_LANG2_BMM - KW306 KW340,+KW306+KW340,24718617059,B,41179330446,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID24,C0006,6,6,36,13.2,1,0.1128,18.5892
15JUL2014,G,E,D,GS_CMPGN1_LANG2,AD2_LANG2_BMM - KW324,+KW324,878968447,B,41179413486,Text ad,HL15,DSPLY_URL9,DESC_1_5,DESC_2_24,All,LAND_PG_22,EXT_ID94,C0036,2938,2938,8814,12045.8,6,0.0390,6.3956
15JUL2014,G,E,D,GS_CMPGN1_LANG2,AD2_LANG2_Exact - KW324,+KW324+KW95,20243151,E,41179433766,Text ad,HL15,DSPLY_URL9,DESC_1_5,DESC_2_24,All,LAND_PG_22,EXT_ID94,C0036,107,107,107,535,1,0.1917,31.6016
15JUL2014,G,E,D,GS_CMPGN1_LANG2,AD2_LANG2_BMM - KW306 KW587 KW178,+KW306+KW587+KW178,68925998174,B,41179286406,Text ad,HL15,DSPLY_URL9,DESC_1_5,DESC_2_24,All,LAND_PG_22,EXT_ID94,C0036,2,2,6,4,1,0.0000,0.0000
15JUL2014,G,E,D,GS_CMPGN1_LANG2,AD2_LANG2_BMM - KW324,+KW324,878968447,B,41179413606,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID24,C0006,2350,2350,7050,10105,5,0.0000,0.0000
15JUL2014,G,E,D,GS_CMPGN1_LANG2,AD2_LANG2_BMM - KW560 KW64,+KW560+KW64,30198306711,B,41179326966,Text ad,HL15,DSPLY_URL9,DESC_1_5,DESC_2_24,All,LAND_PG_22,EXT_ID94,C0036,33,33,99,138.6,1,0.5540,91.3287
15JUL2014,G,E,D,GS_CMPGN1_LANG2,AD2_LANG2_BMM - KW560 KW64 KW178 KW121 KW97,+KW560+KW64+KW178+KW121+KW97,68925486614,B,41179446366,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID24,C0006,12,12,60,13.2,1,0.5540,85.2202
15JUL2014,G,E,D,GS_CMPGN1_LANG2,AD2_LANG3_BMM - KW433,+KW433,1485222774,B,41179392846,Text ad,HL35,DSPLY_URL16,DESC_1_39,DESC_2_45,All,LAND_PG_3,EXT_ID8,C0002,102,102,306,326.4,1,0.0000,0.0000
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW114 KW97,+KW114+KW97,57654339779,B,41175062166,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,3,3,24,3,2,0.0000,0.0000
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW104 KW382,+KW104+KW382+KW384+KW67,32484210,E,41176464006,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,30,30,180,30,4,0.1128,18.4833
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW104 KW382,+KW104+KW382,16416311,E,41176464006,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,1680,1680,16800,1680,378,0.0229,3.7837
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW340,+KW104+KW382+KW340,19779828721,B,41175282606,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,52,52,520,52,13,0.0390,6.4322
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW476,+KW104+KW382+KW476,22325189352,B,41175857166,Text ad,HL25,DSPLY_URL34,DESC_1_60,DESC_2_50,All,LAND_PG_25,EXT_ID111,C0043,22,22,132,22,2,0.0390,6.3956
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW104 KW382 KW340,+KW104+KW382+KW340,26879660,E,41177365806,Text ad,HL3,DSPLY_URL4,DESC_1_31,DESC_2_38,All,LAND_PG_22,EXT_ID88,C0034,166,166,1660,166,33,0.0390,6.4322
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW587,+KW104+KW382+KW587,22324489632,B,41176093086,Text ad,HL18,DSPLY_URL18,DESC_1_45,DESC_2_47,All,LAND_PG_22,EXT_ID49,C0017,3,3,30,3,1,0.0663,10.9348
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW113 KW382 KW340,+KW113+KW382+KW340,22326481152,B,41175838686,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,5,5,50,5,1,0.1128,18.4833
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW104 KW382,+KW104+KW382+KW384,12648941,E,41176464006,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,32,32,224,32,6,0.0390,6.3956
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW104 KW382,+KW104+KW382+KW384,12648941,E,41176463886,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,30,30,210,30,4,0.1128,18.5892
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW560,+KW104+KW382+KW560,47154576675,B,41176105206,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,6,6,48,6,1,0.3259,53.7228
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW563,+KW104+KW382+KW563,22324419792,B,41176360206,Text ad,HL25,DSPLY_URL34,DESC_1_60,DESC_2_50,All,LAND_PG_25,EXT_ID111,C0043,14,14,112,14,2,0.1128,18.5892
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382,+KW104+KW382,19721705907,B,41175287046,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,408,408,4080,408,31,0.0229,3.7837
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW53,+KW104+KW382+KW53,24716099579,B,41176026246,Text ad,HL8,DSPLY_URL21,DESC_1_17,DESC_2_30,All,LAND_PG_21,EXT_ID41,C0013,34,34,238,34,3,0.1128,18.5892
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW44,+KW104+KW382+KW44,31129623582,B,41175924006,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,1,1,10,1,1,0.1128,18.5892
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW92,+KW104+KW382+KW92,28798866179,B,41176421526,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,9,9,90,9,1,0.0663,10.8725
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW104 KW382 KW92,+KW104+KW382+KW92,1926717231,E,41176859046,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,92,92,920,92,28,0.0135,2.2130
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW107 KW92,+KW107+KW92,1791803932,E,41178002526,Text ad,HL46,DSPLY_URL8,DESC_1_96,DESC_2_22,All,LAND_PG_22,EXT_ID91,C0035,12,12,96,12,4,0.0229,3.7837
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW115 KW92,+KW115+KW92,24717662219,B,41176764006,Text ad,HL46,DSPLY_URL8,DESC_1_96,DESC_2_22,All,LAND_PG_22,EXT_ID91,C0035,2,2,6,2,1,0.5540,91.3287
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW113 KW382 KW92,+KW113+KW382+KW92,28798621139,B,41176112046,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,3,3,21,3,3,0.0390,6.3956
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW104 KW382 KW92,+KW104+KW382+KW92,1926717231,E,41176859166,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,39,39,390,39,15,0.0135,2.2257
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW107 KW92,+KW107+KW92,19779823441,B,41175684726,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,3,3,24,3,3,0.0663,10.8725
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW107 KW92,+KW605+KW107+KW92,3904413154,E,41178002526,Text ad,HL46,DSPLY_URL8,DESC_1_96,DESC_2_22,All,LAND_PG_22,EXT_ID91,C0035,41,41,328,41,9,0.0390,6.3956
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW104,+KW155+KW104+KW484,167026389,E,41176519206,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,85,85,85,119,1,0.5540,90.8085
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW104,+KW155+KW104,1292840712,E,41176519326,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,1676,1676,1676,2178.8,12,0.0000,0.0000
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW104,+KW155+KW104+KW484,167026389,E,41176519326,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,218,218,218,283.4,2,0.5540,91.3287
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104,+KW104,18499802941,B,41175181566,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,2257,2257,18056,3385.5,12,0.0390,6.4322
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW53 KW121,+KW104+KW382+KW53+KW121,24716099819,B,40422625086,Text ad,HL9,DSPLY_URL43,DESC_1_84,DESC_2_41,All,LAND_PG_21,EXT_ID37,C0011,3,3,27,3,1,0.1128,18.5892
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW340 KW44,+KW104+KW382+KW340+KW44,57652852859,B,41175927966,Text ad,HL23,DSPLY_URL32,DESC_1_7,DESC_2_23,All,LAND_PG_22,EXT_ID62,C0024,4,4,40,4,3,0.1128,18.4833
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW104 KW382 KW178 KW121,+KW104+KW382+KW178+KW121,24848730,E,41176788846,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,45,45,450,45,16,0.0663,10.9348
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW178 KW121 KW288,+KW104+KW382+KW178+KW121+KW288,68924684774,B,41175365646,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,5,5,50,5,1,0.1128,18.4833
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW104 KW382 KW340 KW97,+KW104+KW382+KW340+KW97,527360781,E,41176573206,Text ad,HL3,DSPLY_URL4,DESC_1_31,DESC_2_38,All,LAND_PG_22,EXT_ID88,C0034,8,8,80,8,1,0.0663,10.9348
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW53 KW97,+KW104+KW382+KW53+KW97,49548821106,B,41174997606,Text ad,HL8,DSPLY_URL21,DESC_1_17,DESC_2_30,All,LAND_PG_21,EXT_ID41,C0013,1,1,7,1,1,0.1128,18.5892
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW53 KW97,+KW104+KW382+KW53+KW97,49548821106,B,40422430446,Text ad,HL9,DSPLY_URL43,DESC_1_84,DESC_2_41,All,LAND_PG_21,EXT_ID37,C0011,1,1,7,1,1,0.1128,18.5892
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW121,+KW104+KW382+KW121,18225643367,B,41175412206,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,36,36,360,36,6,0.0390,6.4322
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW340 KW97,+KW104+KW382+KW340+KW97,19779828841,B,41176406406,Text ad,HL3,DSPLY_URL4,DESC_1_31,DESC_2_38,All,LAND_PG_22,EXT_ID88,C0034,6,6,60,6,1,0.0663,10.9348
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW340 KW178,+KW104+KW382+KW340+KW178,68924686454,B,41176030446,Text ad,HL23,DSPLY_URL32,DESC_1_7,DESC_2_23,All,LAND_PG_22,EXT_ID62,C0024,7,7,70,7,1,0.1128,18.5892
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW113 KW382 KW121,+KW113+KW382+KW121,22324201992,B,41175101286,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,5,5,50,5,1,0.1128,18.5892
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW118 KW382 KW121,+KW118+KW382+KW121,22325426112,B,41177196726,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,1,1,8,1,1,0.1917,31.6016
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW53 KW340,+KW104+KW382+KW53+KW340,24717990059,B,41176138326,Text ad,HL8,DSPLY_URL21,DESC_1_17,DESC_2_30,All,LAND_PG_21,EXT_ID41,C0013,15,15,150,15,3,0.1128,18.5892
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW53 KW121,+KW104+KW382+KW53+KW121,24716099819,B,40422624966,Text ad,HL10,DSPLY_URL21,DESC_1_63,DESC_2_2,All,LAND_PG_21,EXT_ID34,C0010,4,4,36,4,1,0.1128,18.5892
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW584 KW340,+KW104+KW382+KW584+KW340,68924717894,B,41205008166,Text ad,HL26,DSPLY_URL36,DESC_1_101,DESC_2_11,All,LAND_PG_26,EXT_ID124,C0049,2,2,20,2,1,0.5540,91.3287
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW587 KW178,+KW104+KW382+KW587+KW178,68924744774,B,41174932806,Text ad,HL18,DSPLY_URL18,DESC_1_45,DESC_2_47,All,LAND_PG_22,EXT_ID49,C0017,2,2,20,2,1,0.1917,31.6016
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW53 KW340,+KW104+KW382+KW53+KW340,24717990059,B,40423203006,Text ad,HL9,DSPLY_URL43,DESC_1_84,DESC_2_41,All,LAND_PG_21,EXT_ID37,C0011,21,21,210,21,1,0.1128,18.5892
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW102 KW2 KW97,+KW102+KW2+KW97,28268371859,B,41176556766,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,1,1,9,1,1,0.5540,91.3287
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW178,+KW104+KW178,22325857392,B,41175970926,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,44,44,440,57.2,1,0.0390,6.4322
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW178 KW121 KW97,+KW104+KW382+KW178+KW121+KW97,18225643247,B,41175654846,Text ad,HL46,DSPLY_URL8,DESC_1_96,DESC_2_22,All,LAND_PG_22,EXT_ID91,C0035,17,17,170,17,6,0.0663,10.9348
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW276 KW340 KW97,+KW104+KW382+KW276+KW340+KW97,68924500934,B,41175294726,Text ad,HL19,DSPLY_URL28,DESC_1_74,DESC_2_34,All,LAND_PG_23,EXT_ID97,C0037,2,2,18,2,1,0.1917,31.6016
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW178 KW121 KW42,+KW104+KW382+KW178+KW121+KW42,18225644567,B,41175687126,Text ad,HL4,DSPLY_URL24,DESC_1_87,DESC_2_10,All,LAND_PG_22,EXT_ID46,C0016,2,2,20,4,1,0.0000,0.0000
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW178 KW121 KW97,+KW104+KW382+KW178+KW121+KW97,18225643247,B,41175654726,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,5,5,50,5,1,0.0663,10.9348
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW178 KW121 KW97,+KW104+KW382+KW178+KW121+KW97,18225643247,B,41175654606,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,11,11,110,11,2,0.0663,10.9348
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW178,+KW104+KW382+KW178,21029900582,B,41175826326,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,38,38,380,41.8,3,0.0663,10.9348
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW119 KW92,+KW119+KW92,30089763659,B,41177054046,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,1,1,7,1,1,0.0000,0.0000
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW113 KW382,+KW113+KW382,21101491,E,41177837286,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,94,94,752,94,27,0.0135,2.2130
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW104 KW382 KW97,+KW104+KW382+KW97,1292840742,E,41176593126,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,785,785,7850,785,235,0.0390,6.4322
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW97,+KW104+KW382+KW97,19779450841,B,41176356246,Text ad,HL46,DSPLY_URL8,DESC_1_96,DESC_2_22,All,LAND_PG_22,EXT_ID91,C0035,60,60,600,60,1,0.0663,10.9348
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW98,+KW104+KW382+KW98,68924686934,B,41174904726,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,2,2,20,2,1,0.0000,0.0000
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW104 KW382 KW97,+KW104+KW382+KW97,1292840742,E,41176593366,Text ad,HL46,DSPLY_URL8,DESC_1_96,DESC_2_22,All,LAND_PG_22,EXT_ID91,C0035,732,732,7320,732,181,0.0390,6.4322
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW97,+KW104+KW382+KW97,19779450841,B,41176356126,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,63,63,630,63,14,0.0663,10.9348
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382,+KW104+KW382,19721705907,B,41175287166,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,386,386,3860,386,33,0.0229,3.7621
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW104 KW382 KW53,+KW104+KW382+KW53,18857681099,E,40425035886,Text ad,HL10,DSPLY_URL21,DESC_1_63,DESC_2_2,All,LAND_PG_21,EXT_ID34,C0010,17,17,119,17,6,0.1128,18.5892
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW113,+KW113,18498609301,B,41175417246,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,158,158,474,268.6,1,0.1128,18.4833
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW113,+KW113,89174340,E,41178122766,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,27,27,81,27,2,0.0390,6.4322
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW118,+KW118,21867340088,B,41177112006,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,54,54,324,59.4,2,0.0000,0.0000
15JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW340,+KW104+KW382+KW340,19779828721,B,41175282486,Text ad,HL3,DSPLY_URL4,DESC_1_31,DESC_2_38,All,LAND_PG_22,EXT_ID88,C0034,34,34,340,37.4,1,0.1128,18.4833
